0000000001,1,0.9687461934318153
0000000002,2,0.5258417704885566,0000000001
0000000003,3,0.9651325586143114,0000000001,0000000002
0000000004,4,0.538860384992633,0000000001,0000000002,0000000003
0000000005,5,0.23259922292235313
0000000006,6,0.9546395127257657,0000000005,0000000002
0000000007,7,0.9906035081215298,0000000002,0000000001,0000000003
0000000008,8,0.016604357198620873,0000000006,0000000007
0000000009,9,0.030741156034630696,0000000003,0000000005
0000000010,10,0.35807576884569997,0000000003,0000000001,0000000002
0000000011,11,0.5917595953094108,0000000008,0000000006,0000000007
0000000012,12,0.8902452572921987,0000000001,0000000008,0000000002
0000000013,13,0.5080039237040446,0000000010,0000000007,0000000006
0000000014,14,0.3988038714529524,0000000001,0000000008,0000000013
0000000015,15,0.17598688078442945
0000000016,16,0.34121078280703376,0000000002,0000000004,0000000011
0000000017,17,0.6042627515687106
0000000018,18,0.07926479653982493,0000000011,0000000015,0000000017
0000001854,1854,0.9838760640471785,0000001402,0000001680,0000000830,0000001112
0000001855,1855,0.3101153428770724,0000000933,0000001851,0000000017,0000000019
0000001856,1856,0.6075752490718587,0000001404,0000001447,0000000093,0000000197
0000001857,1857,0.4542701312691516,0000001553,0000001343,0000000330,0000001539
0000001858,1858,0.1786953691513869,0000001336,0000001793,0000001472,0000001004
0000001859,1859,0.06557849127075073,0000001548,0000000916,0000001022,0000001586
0000001860,1860,0.6345228186023102,0000001799,0000000187,0000001195,0000001855
0000001861,1861,0.7155054673403073,0000001581,0000001506,0000000889,0000001492
0000001862,1862,0.8103610029052137,0000001051,0000001293,0000001534,0000001333
0000001863,1863,0.17545251047070104,0000000351,0000000320,0000001856,0000000752
0000001864,1864,0.6332812738501221,0000000041,0000001367,0000000667,0000001283
0000001865,1865,0.43406935577465955,0000001055,0000001775,0000000066,0000000863
0000001866,1866,0.44399553705418704,0000001118,0000001361,0000001109,0000001458
0000001867,1867,0.22637921048058662,0000001846,0000001643,0000001387,0000000390
0000001868,1868,0.2763660411368565,0000001641,0000001822,0000001220,0000000605
0000001869,1869,0.7172482550708106,0000000014,0000000543,0000000584,0000001146
0000001870,1870,0.48335473624438363,0000000303,0000000066,0000000711,0000000137
0000001871,1871,0.3473753661151929,0000001808,0000001697,0000000062,0000000406
0000001872,1872,0.9914821977066308,0000001547,0000000337,0000001227,0000000090
0000001873,1873,0.40224707993149333,0000001264,0000000989,0000000212,0000001642
0000001874,1874,0.6640070944425236
0000001875,1875,0.44497543674857687
0000001876,1876,0.08035424780266624,0000000797,0000000074,0000001198,0000000878
0000001877,1877,0.35727248342705215,0000000776,0000001663,0000000311,0000000133
0000001878,1878,0.3953743208804967,0000000746,0000000906,0000000985,0000001258
0000001879,1879,0.48871300350951763,0000000380,0000001153,0000001797,0000001786
0000001880,1880,0.04743755287533369,0000000072,0000000243,0000001019,0000000481
0000001881,1881,0.784271425711735,0000000951,0000000971,0000000710,0000001255
0000001882,1882,0.7046935685512095,0000001243,0000000901,0000001366,0000000854
0000001883,1883,0.1805482550630513,0000000016,0000000627,0000000674,0000000316
0000001884,1884,0.24455989471072845,0000000615,0000001767,0000001820,0000001882
0000001885,1885,0.9598257918764489,0000000893,0000001084,0000000977,0000001831
0000001886,1886,0.749588893616226,0000000484,0000001294,0000000130,0000000496
0000001887,1887,0.6968088028841972,0000001026,0000001032,0000000930,0000001206
0000001888,1888,0.5639655975715187,0000000939,0000000054,0000001686,0000001251
0000001889,1889,0.8110106277964255,0000001607,0000001339,0000001772,0000000586
0000001890,1890,0.5009805554933413,0000000451,0000001692,0000000466,0000000521
0000001891,1891,0.79947748824053,0000001189,0000000305,0000000604,0000000841
0000001892,1892,0.6249114263672008,0000000054,0000000205,0000001158,0000001099
0000001893,1893,0.21622710937701936,0000001559,0000000224,0000000844,0000001511
0000001894,1894,0.4062174956917621,0000001102,0000000023,0000000371,0000001176
0000001895,1895,0.14942920607638405,0000000601,0000001374,0000001118,0000001498
0000001896,1896,0.8860940914971027,0000001550,0000001614,0000001226,0000001400
0000001897,1897,0.9135403981656848,0000001208,0000001782,0000001786,0000001879
0000001898,1898,0.6443908352800579
0000001899,1899,0.48578787889676717
0000001900,1900,0.005597425658840667,0000001477,0000000191,0000001128,0000000948
0000001901,1901,0.26024920066282714,0000001248,0000000984,0000001514,0000000105
0000001902,1902,0.3774238812018675,0000000617,0000000952,0000001558,0000000293
0000001903,1903,0.3285002732685309,0000001660,0000001358,0000000714,0000000311
0000001904,1904,0.9565710287942031,0000000033,0000001877,0000000363,0000001562
0000001905,1905,0.6263353387739888,0000001792,0000001015,0000001205,0000001329
0000001906,1906,0.5376450721400716,0000000958,0000001309,0000000893,0000000108
0000001907,1907,0.8589580873445967,0000000122,0000000127,0000001635,0000001643
0000001908,1908,0.1936132826324538
0000001909,1909,0.6487646849262868,0000001608,0000000642,0000000126,0000001356
0000001910,1910,0.8074528979875664
0000001911,1911,0.8291746663477099,0000001593,0000001650,0000000771,0000001883
0000001912,1912,0.911263086083344,0000001371,0000001552,0000001213,0000000120
0000001913,1913,0.8002610684609012,0000000291,0000000620,0000000016,0000000282
0000001914,1914,0.4589069549156285
0000001915,1915,0.6750832916863545,0000000821,0000000909,0000000286,0000001798
0000001916,1916,0.9443004243017393,0000000090,0000001043,0000000697,0000001167
0000001917,1917,0.4730762267386168
0000001918,1918,0.010150927784837522,0000000738,0000000218,0000000098,0000000264
0000001919,1919,0.07940724200196835,0000001177,0000001140,0000000932,0000000673
0000001920,1920,0.6899060746803503,0000000164,0000000816,0000000885,0000000496
0000001921,1921,0.5660115640537247,0000000536,0000000716,0000000659,0000001335
0000001922,1922,0.35074150199034515,0000000754,0000000161,0000001531,0000000846
0000001923,1923,0.9327220476193435,0000000751,0000000667,0000000255,0000000016
0000001924,1924,0.8093297662361947,0000001911,0000001364,0000001623,0000000172
0000001925,1925,0.7129388022148956,0000000570,0000000202,0000000047,0000000528
0000001926,1926,0.18745645900083668,0000000408,0000000247,0000000117,0000000945
0000001927,1927,0.9354916940388283,0000000814,0000000866,0000000781,0000000844
0000001928,1928,0.3722674236445104,0000000843,0000000647,0000000648,0000000739
0000001929,1929,0.36463514457645296,0000000810,0000001656,0000000320,0000000656
0000001930,1930,0.9524367493225582,0000000017,0000001785,0000001237,0000000417
0000001931,1931,0.81551223680926,0000000413,0000000708,0000000537,0000000255
0000001932,1932,0.7435107979713417,0000000819,0000000645,0000001057,0000001856
0000001933,1933,0.12371386638146471,0000001167,0000001293,0000000992,0000001537
0000001934,1934,0.6119171756537484,0000000265,0000001137,0000001760,0000000393
0000001935,1935,0.9902009692154956,0000001749,0000000997,0000000142,0000001652
0000001936,1936,0.1631660876161347,0000000971,0000000763,0000001661,0000001301
0000001937,1937,0.010552117629650743,0000001223,0000000860,0000000175,0000000694
0000001938,1938,0.5544500343491916,0000000613,0000001502,0000001005,0000001622
0000001939,1939,0.14466848915228056,0000000925,0000001020,0000000415,0000000705
0000001940,1940,0.7215357124144312,0000000536,0000001867,0000000007,0000001873
0000001941,1941,0.6096970691161794,0000001799,0000000379,0000001240,0000001045
0000001942,1942,0.21257113780534598,0000000234,0000001031,0000000758,0000000237
0000001943,1943,0.8687974719651005,0000000482,0000001534,0000000729,0000000480
0000001944,1944,0.07607078500758174,0000000925,0000000390,0000001494,0000001586
0000001945,1945,0.5520246357354731,0000001654,0000001551,0000001172,0000000564
0000001946,1946,0.377411782227886,0000001339,0000000782,0000000328,0000000774
0000001947,1947,0.6828095989061045,0000000146,0000001276,0000000470,0000000192
0000001948,1948,0.8486470406251538
0000001949,1949,0.5343214253802745,0000000010,0000001200,0000000049,0000001380
0000001950,1950,0.17392036759053534,0000001767,0000000161,0000001347,0000000547
0000001951,1951,0.3371297073819589,0000000242,0000000152,0000000058,0000001717
0000001952,1952,0.29609220752004145,0000000856,0000001526,0000001419,0000000121
0000001953,1953,0.7313324606662973,0000000246,0000000414,0000000935,0000001149
0000001954,1954,0.14106667684219243,0000000038,0000001573,0000000138,0000001053
0000001955,1955,0.6008667367401088,0000001747,0000001272,0000000337,0000001577
0000001956,1956,0.9365867182277293,0000000337,0000001253,0000000088,0000000434
0000001957,1957,0.2050175062334897,0000000419,0000001356,0000001922,0000001696
0000001958,1958,0.6973978382185855,0000001391,0000000049,0000000485,0000000360
0000001959,1959,0.41603838803405035,0000001886,0000001837,0000001324,0000000358
0000001960,1960,0.9944524929294446,0000000341,0000001873,0000001763,0000001771
0000001961,1961,0.4636471959444747,0000001619,0000001848,0000000027,0000000975
0000001962,1962,0.20234697974426763,0000000243,0000000692,0000000807,0000000340
0000001963,1963,0.7141655882144817,0000001011,0000000677,0000000758,0000001494
0000001964,1964,0.2963290111504235,0000001486,0000000196,0000001420,0000000281
0000001965,1965,0.3064981566079634,0000000865,0000000068,0000000961,0000000583
0000001966,1966,0.4307118269568434,0000000973,0000000447,0000001605,0000000471
0000001967,1967,0.3134964433768382,0000001897,0000001819,0000001002,0000000086
0000001968,1968,0.3452176781728757,0000000179,0000001374,0000000482,0000001841
0000001969,1969,0.0542340259430023,0000001327,0000001052,0000000808,0000000580
0000001970,1970,0.3158977248551558,0000001336,0000001380,0000001048,0000000687
0000001971,1971,0.34803481936669517,0000000394,0000000763,0000000907,0000001787
0000001972,1972,0.5395659382134035,0000000044,0000001783,0000001129,0000001380
0000001973,1973,0.1461207006420482,0000000748,0000001782,0000000553,0000001642
0000001974,1974,0.41451306038894986,0000001119,0000001641,0000001234,0000000991
0000001975,1975,0.516966000402267,0000000193,0000000705,0000001226,0000001120
0000001976,1976,0.33573272080352357,0000000124,0000000323,0000000839,0000001236
0000001977,1977,0.45449724269816105,0000000300,0000001141,0000000905,0000001117
0000001978,1978,0.16661272343011976,0000001612,0000000163,0000000656,0000001480
0000001979,1979,0.07162437947316011,0000001209,0000001230,0000001467,0000001453
0000001980,1980,0.715591207049664,0000000656,0000001771,0000001293,0000001673
0000001981,1981,0.10229378166980524,0000001136,0000000288,0000001339,0000001557
0000001982,1982,0.8796722331401992,0000001401,0000001778,0000001638,0000001372
0000001983,1983,0.4557029161293263,0000001278,0000001171,0000000676,0000001603
0000001984,1984,0.7277479231449403,0000000243,0000001436,0000001587,0000001090
0000001985,1985,0.38506948831798554,0000000531,0000000671,0000000012,0000001609
0000001986,1986,0.04481605306953441,0000001951,0000000045,0000001045,0000000855
0000001987,1987,0.4567801855758625,0000001850,0000001287,0000001760,0000001751
0000001988,1988,0.005943251442376225,0000001834,0000001013,0000000015,0000000981
0000001989,1989,0.22487050173403486,0000001797,0000000334,0000001072,0000001888
0000001990,1990,0.8106173446607572,0000001542,0000000480,0000000303,0000001193
0000001991,1991,0.8805784098690965,0000000698,0000001553,0000001217,0000001088
0000001992,1992,0.8180917908777386,0000000138,0000000483,0000000302,0000001879
0000001993,1993,0.28859743396185145,0000001399,0000000413,0000001406,0000000559
0000001994,1994,0.9735761707246178,0000000573,0000000640,0000001746,0000000923
0000001995,1995,0.6296229143760764,0000001629,0000001407,0000000173,0000000123
0000001996,1996,0.8777830525411502,0000001940,0000000641,0000000329,0000000027
0000001997,1997,0.5641039501379823,0000001338,0000001714,0000001186,0000000383
0000001998,1998,0.9501460022396372,0000001407,0000001773,0000000145,0000001749
0000001999,1999,0.17673398234364596,0000000686,0000001708,0000000504,0000001474
0000002000,2000,0.08199804731120669,0000000696,0000000537,0000001690,0000001260
0000002001,2001,0.8961113802775507,0000000994,0000000739,0000001700,0000001272
0000002002,2002,0.3769906671337012,0000001749,0000000429,0000001577,0000001039
0000002003,2003,0.12433530477091748,0000001351,0000000218,0000000277,0000001301
0000002004,2004,0.6483399689813983,0000001039,0000000867,0000000568,0000000432
0000002005,2005,0.7854528016528922,0000001193,0000000849,0000000570,0000001412
0000002006,2006,0.5541725404786729,0000000713,0000001754,0000000497,0000000423
0000002007,2007,0.5786415795228474,0000001644,0000000630,0000001042,0000000645
0000002008,2008,0.9742938793899069,0000000616,0000001023,0000000952,0000000498
0000002009,2009,0.11939706022826974,0000001166,0000000582,0000000705,0000001924
0000002010,2010,0.563025998964054,0000000505,0000001160,0000000049,0000001528
0000002011,2011,0.024168364982268885,0000001466,0000000731,0000001491,0000000083
0000002012,2012,0.4219313672376646,0000000134,0000001169,0000001847,0000001563
0000002013,2013,0.3834059907140126,0000000625,0000001987,0000000446,0000000398
0000002014,2014,0.7551665963272376,0000000941,0000001195,0000000368,0000001843
0000002015,2015,0.5767103073464565,0000000359,0000000974,0000000769,0000000186
0000002016,2016,0.8156590205015802,0000001151,0000001332,0000001391,0000000984
0000002017,2017,0.44390634651113015,0000001199,0000000248,0000001297,0000000234
0000002018,2018,0.6288894845339449,0000002010,0000000365,0000000171,0000001531
0000002019,2019,0.7004159405016395,0000000323,0000000171,0000000028,0000001298
0000002020,2020,0.11756547714595963,0000000499,0000000754,0000001264,0000000089
0000002021,2021,0.5383563443144462
0000002022,2022,0.9573000630957837,0000000051,0000000572,0000001588,0000000195
0000002023,2023,0.07582935127234626,0000001788,0000000137,0000000202,0000001429
0000002024,2024,0.9059418345303155,0000001737,0000000876,0000000615,0000000671
0000002025,2025,0.10298973981969095,0000001938,0000000937,0000001137,0000002015
0000002026,2026,0.5232271108050834,0000001304,0000001878,0000000090,0000001764
0000002027,2027,0.7709613529868033,0000001839,0000000682,0000000613,0000001521
0000002028,2028,0.9977216551189397,0000000475,0000000729,0000001598,0000002025
0000002029,2029,0.41995052691176304,0000000762,0000001803,0000001822,0000001961
0000002030,2030,0.5725821416899994,0000001557,0000000934,0000000714,0000000066
0000002031,2031,0.9466469870605457,0000002019,0000000742,0000001750,0000001641
0000002032,2032,0.48869279361281226,0000001157,0000000467,0000001518,0000001322
0000002033,2033,0.6884242647484281,0000000493,0000000258,0000000463,0000000512
0000002034,2034,0.6837708916255768,0000001170,0000001165,0000000631,0000001836
0000002035,2035,0.003082375726717035,0000001138,0000001359,0000000506,0000001523
0000002036,2036,0.17428611351270482,0000000337,0000000639,0000000121,0000001067
0000002037,2037,0.27771351899425517,0000000055,0000000992,0000001066,0000001283
0000002038,2038,0.643870020331125,0000000927,0000001414,0000001264,0000000845
0000002039,2039,0.19781205505382568,0000001437,0000000649,0000000356,0000000179
0000002040,2040,0.39340263662591185,0000001444,0000000045,0000000843,0000001745
0000002041,2041,0.4377022184601121,0000001237,0000000196,0000001729,0000001142
0000002042,2042,0.41794764542673696,0000001773,0000001097,0000001656,0000000519
0000002043,2043,0.12939797435934555,0000001151,0000001687,0000001285,0000000807
0000002044,2044,0.3557302342633856,0000001762,0000001618,0000000234,0000000767
0000002045,2045,0.2726337740004787,0000001589,0000000393,0000001574,0000001759
0000002046,2046,0.16595381474557738,0000001956,0000000206,0000000765,0000001239
0000002047,2047,0.29980537246294614
0000002048,2048,0.18056945864643784,0000001939,0000001589,0000000705,0000000538
0000002049,2049,0.09075249955376553,0000001345,0000000015,0000000833,0000000563
0000002050,2050,0.8986033909673294,0000000169,0000000114,0000000450,0000000941
0000002051,2051,0.7787225578764828,0000001955,0000000264,0000000048,0000000864
0000002052,2052,0.6888654496834371,0000000999,0000000443,0000000512,0000001182
0000002053,2053,0.231110814620715,0000001670,0000001893,0000002007,0000001136
0000002054,2054,0.7948767146542084,0000001255,0000001969,0000000896,0000000181
0000002055,2055,0.1654153450972839,0000002019,0000000758,0000001043,0000002037
0000002056,2056,0.3499439456451864,0000000558,0000001570,0000000747,0000000385
0000002057,2057,0.43868666657538563,0000000640,0000001417,0000000758,0000001554
0000002058,2058,0.5683555197451151,0000000808,0000001315,0000001149,0000001083
0000002059,2059,0.29628829038744625,0000000955,0000001701,0000001177,0000000583
0000002060,2060,0.27028134749634575,0000001022,0000001370,0000001323,0000000089
0000002061,2061,0.6374704014583781,0000001101,0000001391,0000000867,0000001600
0000002062,2062,0.4309150236744505,0000001018,0000001749,0000001144,0000001652
